TRAJ,C1-C2,C2-C3,C3-C4,C4-C5,C5-C6,C6-C7,C7-C8,C8-C1,C8-C1-C2,C1-C2-C3,C2-C3-C4,C3-C4-C5,C4-C5-C6,C5-C6-C7,C6-C7-C8,C7-C8-C1,dih H9-C6-C7-H10,dih H11-C8-C1-H12
179,1.4874229254965887,1.5706833974564829,1.4583519594013419,1.4010617823754759,1.6035184633534587,1.4550941552328527,1.5003521817589054,1.4079735680284189,124.87435757524197,116.43785374842317,116.04664931604219,122.69963865982554,114.19393839669006,124.76021505468644,122.01177834333065,128.4835769762879,0.610594233439468,7.262086846126002
180,1.528631875209884,1.4784127293807967,1.5563189042742052,1.4379304238883068,1.6574180521916317,1.347431340694284,1.4180545704375143,1.3992395320000495,121.61166290264508,109.27135018586546,114.19066995839314,114.06486213119172,113.75965046200825,127.65469958867038,123.12007620433896,129.4197495488744,6.716996242406822,12.430655272997404
181,1.5326286240593308,1.528752221772635,1.6807099700759112,1.489317790351781,1.5726140859890467,1.3320806968692118,1.431653455672018,1.4065297669238037,132.33578327650466,108.26933513092793,124.6322553329612,112.01659631111784,116.20845100933961,128.80437983368972,126.28293213379939,123.22171967403314,2.097913315818738,0.08104735861468108
182,1.5031915217392526,1.5445071390122536,1.50857441379913,1.5672053944619209,1.6368601800077747,1.3013594636012924,1.426853781246738,1.3188009436250399,124.04748636819025,113.37339987645372,121.07693083458159,108.5991271098813,116.26588173157161,128.1613152599694,121.26671508398857,130.64916610862457,1.279583173867522,16.545931075042787
183,1.5489974320267579,1.6468669325389749,1.4650604015170645,1.8093186714304161,1.3688938521485285,1.2533577649895444,1.500536924613932,1.174655506919913,120.45404460908537,121.20763939156531,106.94959068469356,117.8196452840416,113.32232850709842,128.39646973538422,124.8337499812905,129.05167112422313,6.655169381059335,6.872306147853657
184,1.5497890794600444,1.684370470772841,1.4771828504136453,1.5866344941207908,1.4533604036845733,1.3866788881166885,1.4397476348777742,1.386184087014567,117.7030675089794,113.15170767285602,116.91055902496919,114.73102690882551,118.93196861401908,119.14140149347897,130.6556162744452,130.17853145126827,2.1908438207792016,4.281370693621033
185,1.56928874006156,1.5243390347467645,1.4980906016843172,1.438178900596176,1.427681394481352,1.3451588717125877,1.5211593441315379,1.3889239311455015,137.308777378397,113.37203691130188,118.26642387974078,117.54587735590506,117.83825631762423,120.50908402780587,126.42676917527218,113.64691744596658,8.500041555073802,15.706170621671054
186,1.518277996912873,1.5367492249686705,1.5244701293640457,1.4375596985470975,1.4126230379014177,1.3906075592959992,1.3883358408406046,1.4000393817962897,122.89835893384435,115.09143222697836,112.43174173337236,118.9174138508806,122.53170240591336,128.62272080124404,124.83749755686851,122.84869710583447,13.143079680985954,12.37918590475807
187,1.4536935727424016,1.428265345335608,1.695150904394951,1.5864395898759291,1.5454038064911548,1.3823496945926204,1.4464422435197646,1.3233585361969171,134.84233171795876,113.36972077210154,119.90996890171107,100.92742360069212,117.53694860449106,122.95097457893527,123.39174505390257,121.78884144702755,6.6838649670156896,13.241627036081507
188,1.5457213164363715,1.4682317128280142,1.6317304306331304,1.6125965802600724,1.4829815664780277,1.2447342615113315,1.4606070974474796,1.316182138278224,126.0060978964089,117.12946001859507,116.1594976736354,108.80032765043372,118.93121533206974,127.53220997341212,126.31974194733857,125.90853192741227,0.10600898082582877,6.7066359371797555
189,1.3790577670241717,1.4713448953556596,1.6275788313485493,1.6789909988451945,1.6013650587604376,1.4158937255064439,1.3037437445526492,1.34813800473106,131.58321757362452,117.55883497451612,117.85595120905954,101.24967499847826,113.59388074385444,130.39957324643856,119.97225638055048,129.8195655016244,12.859493539499983,3.6168782398086754
190,1.5065956243130105,1.6646042921818403,1.512906360389717,1.560968985684483,1.5056998054748836,1.3374998595788112,1.4326094500566302,1.3297476169733207,129.5857456743809,112.44081326474206,118.36270903023058,116.14637819368062,115.32179427092869,126.00484898818554,125.70685406570323,126.34632961849537,1.7883381385684751,3.5708858253513323
191,1.3575849349011668,1.504738357660345,1.5691495074373558,1.6758761853898567,1.5485821548111445,1.373092606983339,1.3150682722349591,1.340205494401904,125.1160012141705,131.65277413132685,108.2698407498215,109.4167600551587,114.61230138367621,124.91177424019678,128.08500224248888,125.94559826966545,0.29475158597105805,18.83032468701953
192,1.488527089932353,1.5363340233485931,1.526717241130762,1.4080380047700647,1.5279635105487928,1.5266959390732906,1.470132521641298,1.425037141980689,131.27617511135406,115.50255389855138,118.85218055523144,126.67111141390922,118.28496353518219,123.87597803822489,122.71960738554327,122.59460590473613,5.223802075342121,2.4397350198083685
193,1.5881723695326924,1.6168807899642772,1.3900515961819653,1.6678031885407436,1.3774261347477452,1.2823603641732582,1.5500745769545932,1.3445150912151895,119.41919432299487,116.47755245494967,108.510029494252,123.01231781029196,110.75443246499324,128.30361876371862,129.57349466929512,122.47071145760727,5.216406668961265,7.295757759122758
194,1.4461608864166466,1.5994102159785974,1.559155249035444,1.6194423208519038,1.515491743295709,1.1989120854458715,1.4768892637315345,1.2826715443889203,122.52371790356234,122.63546520380956,115.31176901495162,110.42960520743883,120.50940979755293,130.6761760925183,127.0626367850699,128.752475737473,7.386530975876587,4.561364452690262
195,1.4311583923772917,1.4462776779278683,1.539546621269555,1.595043136169969,1.5803007147545594,1.3308511396162208,1.4497546899182518,1.3249679093140263,129.6348926457917,116.30654693771977,111.6336571737583,109.56886374102464,109.84959809836934,132.13896402446318,119.2407384314696,120.32528079336976,8.244888521664935,12.505488375390549
196,1.5997873411827848,1.5840458347464363,1.475006997864232,1.6142627156492197,1.4992413056687883,1.3829200692767636,1.522522773864532,1.3483202227522126,121.8766079835721,120.95571411804397,110.63931868757949,125.34629147216184,117.41299611365294,124.02088775604291,130.1941039760195,127.59833861962619,3.2131378536465744,6.250496324518695
197,1.6589085769878682,1.5112644921449174,1.6079004193428859,1.653767838734369,1.520949965857956,1.3777792146183183,1.5360632413204465,1.281626404486764,127.55123730982595,112.37166662307845,116.18953006716123,120.04995564144889,115.38495738762815,125.82520566448629,126.78526122607772,121.34022130609095,0.6194385318759295,5.468257709420581
198,1.6146255031158858,1.4832749648072656,1.516877122794189,1.5275611932406916,1.4347923589806646,1.3955079247546112,1.4892496742578591,1.3746217263546,128.46088531454322,114.06218232005074,119.84115519782743,115.97091769691198,123.72206672510679,123.88482820734318,129.412984599582,119.50641999970988,5.561358815762755,6.392293452550765
199,1.3657786467265234,1.525144754205826,1.4341762836994147,1.5215854301543654,1.5535414710349895,1.4872605501197251,1.536595073340862,1.4017313525505575,134.27714161524213,119.07370852702965,119.54247682612174,116.37522613086043,117.09116371455667,118.55600840647341,122.74104485593989,118.240448693397,4.960972579160928,0.966816446675804
200,1.5405694153996499,1.5518836943510794,1.5072186070154001,1.4432121643914824,1.563918012388687,1.295653880177894,1.467796556088011,1.3232889126396308,125.19490528083568,116.97479762494967,115.01596309544676,117.39556365268648,119.40667825803658,128.68556041880413,124.2479534152697,123.85148782806633,24.90546207097788,7.270909853973091
