TRAJ,C1-C2,C2-C3,C3-C4,C4-C5,C5-C6,C6-C7,C7-C8,C8-C1,C6-H9,C7-H10,C8-H11,C1-H12,C5-H13,C5-H14,C4-H15,C4-H16,C3-H17,C3-H20,C2-H18,C2-H19,C8-C1-C2,C1-C2-C3,C2-C3-C4,C3-C4-C5,C4-C5-C6,C5-C6-C7,C6-C7-C8,C7-C8-C1,dih H9-C6-C7-H10,dih H11-C8-C1-H12
68,1.5713969100440857,1.4818922605035558,1.5406477547276178,1.6919145174650476,1.3969702447909491,1.427040704244144,1.3901697824776267,1.3207323876087909,1.1631381079019396,1.174817106551888,1.0702678155720295,1.0661731254718516,0.9899914451059555,0.9505732590636665,1.033308831881743,1.1500369769006773,1.123921294227248,1.0251420982550898,1.0753985516713236,1.044702808607938,122.13473194265055,117.96493891851391,109.56848840483114,114.5571405086372,112.71662829461638,127.71194461874545,125.05945366374466,124.4297978545214,9.695094852824653,12.264629533003212
69,1.6144135847340513,1.4984070190707364,1.4755420381444768,1.5533235775375602,1.4778086184197767,1.332708445343006,1.5336447402762976,1.3484992249597254,1.0395760085036436,1.247257651787459,0.9350110692143409,1.3695234300993324,1.154900098849684,1.1169623512395501,1.2154841286189932,1.3937845665058888,1.160442393963777,1.0887219429166226,1.0058449256277044,1.1883050827335144,124.25929165685393,111.39834504185794,117.65191138157931,114.26204904166185,116.72041575406406,121.62755954357522,122.83751128710678,124.65443607871252,4.010852823469943,13.024331803489286
70,1.6647447992394184,1.519295476811402,1.5609196620895431,1.4326811874006993,1.5179413524546288,1.3322346243365895,1.5183621206273765,1.3457371276620615,1.0641868300146242,0.829211081469421,1.0896932247470326,1.1734910504347065,1.1185921252936373,1.1827632672860138,0.9434112716138362,1.0916496384667276,1.1238125387980307,1.0919646924515185,1.210714980330772,1.0544804648638628,120.80945177683714,120.00749016445779,115.11301961617401,121.9569163410631,116.21268472398195,126.51292743207962,124.08683460267484,128.7467960918914,5.24634046699376,2.1897142555705984
71,1.6432290485892165,1.480148617708591,1.5000938328349296,1.5196187211100571,1.484505152086546,1.3866414575858799,1.4888763901085622,1.3878531712471693,1.069321260552414,1.1188124045145593,1.2320715115664618,1.146835637883102,1.0983507206022642,1.1795695962522934,0.8613158439720248,1.0755257218933576,1.0411929340282007,1.1687525643610548,0.974945068640946,1.1447038869049344,121.4311311961316,114.57792578582567,114.52121438742178,124.6193745537954,114.38356383916565,126.58988200109448,126.1619935810341,123.69004770861034,2.3583018114843544,19.471714190718618
72,1.425609956760145,1.6221307278382813,1.6280429864245285,1.6792999049375898,1.4507066635312087,1.362877109268554,1.3909010360079874,1.2911209353681814,0.9524293394104131,0.9149886660556084,0.9607813279072782,0.9621629401247783,0.9988406300300031,1.0787112462741129,1.2015660719141514,1.1232173366227902,1.2195507412861564,1.1284749653955555,1.039716810587135,1.4309812456025035,117.65290232837937,120.69647884584887,104.83855188254543,113.07352154034801,110.53467313044314,133.80707339769654,119.85991497561115,134.89935236146363,10.710542277662293,15.404552003826057
73,1.4448965052623155,1.3713545753203793,1.5867558510142008,1.412390896874729,1.6180819817745986,1.1951960042330814,1.44458317217196,1.4504382902831328,0.9236286039370711,1.083584350163504,1.146752447453401,0.9945628362298413,1.2286591779249314,1.2821852400168765,1.0522457665774962,0.9427235654150145,1.010423805423611,1.2639098109517246,0.9701899107176197,1.162146949668402,124.31387890481884,116.65849043281293,113.25943416736514,109.27670165221105,116.78230205747107,133.19073999417967,120.30456070615728,120.01068185458868,10.536827792153469,0.6336946849043604
74,1.396681282833988,1.509618878019328,1.707377493543837,1.7375988694571232,1.484576352029776,1.2639610840865676,1.3852486253383198,1.2675628427522858,1.0339288719303164,1.0845505093700814,1.0230990077882436,1.060435043746557,1.1315995279771802,0.8364227940484726,1.0514200736516996,1.0960495080518424,1.1061450620538553,1.1896338646156226,1.1128196423214387,1.0311455796096733,123.96668946313149,122.91834947769819,106.05068761812082,109.59812138520755,112.82625436099764,124.06899439115404,127.58599448125543,125.74423207308179,0.6395328243984537,15.159068173338007
75,1.4469176201936318,1.4669788213899746,1.5909810464281409,1.5339338306537385,1.6381551041316402,1.3489363849983658,1.4251002175141634,1.4148825849565008,1.0344064573433196,1.0049377962623187,0.9527673579721894,0.902919394395183,1.0542408682824507,1.1183969465693882,1.1223856614796774,1.13236562426774,1.2491290068075984,1.2033170392797432,1.135153095566232,0.9680718823678158,129.10861297829268,120.04616404733102,122.10048753085805,110.41391044601008,113.42891525288276,127.41299691442462,126.0463974347247,125.54448376869965,1.263232850374284,11.609412055441902
76,1.4928276785798573,1.599025774847052,1.6180358483264121,1.522246665884073,1.5332084977631313,1.448788340713499,1.3875432606797025,1.3594175335596161,1.086270827980325,1.2172324874347755,1.1684538928745654,1.016830101231013,1.0602152354974492,0.9464395659236761,1.1298001695355253,1.1487748402087887,1.1266008693093308,1.1369035453992051,0.9571307435456841,1.2512441298425154,125.87636474495028,117.00618658839596,117.94594891535517,115.50942367210365,117.87718535962037,119.80255480869714,130.84277647604867,129.27920690807363,23.03492085004485,23.402100051017577
77,1.5357368893606929,1.5090301637326682,1.5489317014318527,1.534339788942181,1.503166559644426,1.4583885545173936,1.4289968337020977,1.4741642573664957,1.206067780718853,1.2752347935879635,1.200763815960446,1.1935452925170893,1.118246433016711,1.0435830168673317,0.9776161158860566,1.0374600813946375,1.0657822865177813,1.024739400704402,1.1986299495360555,1.0613027351477013,124.50504513589945,115.88027559508062,119.89264880116899,119.00782382327257,115.80044095448152,124.64194369264054,124.58635539260234,124.21465924984919,2.027947940787086,3.7853770084032003
78,1.5757202572690154,1.6880968391058448,1.4834099212675111,1.6867914435957165,1.3606543960986692,1.4725687830831653,1.4915894278516,1.2782690830155503,0.9311216637493787,1.192299377620307,1.331530133763682,1.2452365594215737,1.0065352281564046,0.8890931412630064,1.2584353906163974,1.0116965474816522,1.1887686041843144,1.2213293077248797,1.2192022571306955,1.2161167798845256,122.74140126794663,115.30813956841386,111.02706392757712,121.53127277302305,113.89867371106057,125.97755354552086,126.66939254696538,123.47397290991739,18.13490818177938,18.75853267251865
79,1.6247100357543327,1.7148128146911843,1.5724939488823042,1.4830183325254354,1.4155405271945705,1.2679086262741466,1.5933962806168371,1.4344534240714377,1.1891216372972915,1.1488443490950866,1.0166557236275269,1.506204898851152,0.8304996955889201,1.201029915666206,0.875139123325001,0.8196149853977018,0.9243491592763323,0.9519996898538892,1.092386330632049,1.0362386938266732,127.38781328230102,111.7543604585553,116.63297164439722,127.86205826280136,118.942432996615,130.24868706224916,129.26551737869198,120.11136885010993,0.7670288958576306,16.606839362734675
80,1.4110225279446782,1.521361561343806,1.4341073291705457,1.621450819028736,1.560519718192855,1.3488764258851549,1.4657338118285839,1.3504245856153327,1.1531412656446924,1.090164188399196,1.1870824108902054,0.9740608165606374,1.1605170842868686,1.0220947301378007,1.2591115415643144,1.2262854600636686,0.9176254671590376,1.3027230051407948,1.0546634400670536,1.0396481278774876,127.37005640560551,114.09342296838125,112.88321661924982,111.23092003223813,112.64599556158169,128.7022479113275,120.6372287471593,121.96210328204522,2.504179989425981,2.62650325420924
81,1.6912198679944503,1.5784019689009747,1.5272170040109645,1.6165566375508074,1.4717938525563734,1.1423546863890925,1.6873460522267265,1.2303831678996549,0.9700821556537876,1.0523196929686467,1.0810204562595058,1.1661309845855865,1.2221836750670874,1.1303354304824667,1.0142429179291539,1.1258615656861124,1.002445561989239,1.0463355900831948,1.1682402835772028,1.2115685680788728,122.13710010139921,115.03413292695444,113.01709516332338,117.81422994277989,115.03108477266669,127.45517771979266,123.57097480428752,127.16262017147493,4.378083668767033,12.056679353808361
82,1.3974141461047207,1.6919305919288958,1.4523459782478327,1.6514592178340546,1.5475819146851661,1.1505657750752243,1.3884216226432955,1.3218520370507127,1.028571878821529,1.0308278314139143,1.1752321268778425,1.1052650110520683,1.25545647651429,0.9326522189897919,1.2723756257284404,1.4644277651275364,1.0574011889735166,1.1615850326126795,0.9737620927843903,1.418201810423492,127.90249858376048,117.44518987471905,111.3515601150149,110.83681948277516,113.06401252661503,121.56848353726429,131.90870845629414,118.24381339266212,8.459301740706564,2.2915461588397323
83,1.5330711427836938,1.5632592028695003,1.619095109391426,1.5253302349356188,1.5272778903469086,1.3779503983381174,1.4444453845785812,1.3187391637142267,1.1818396586787705,1.1522337324675576,1.2377784815134547,1.0172226826195634,0.9333211242540952,1.4444772006411877,1.2689974788407412,1.1772147348867459,1.0064786254895386,1.0094503453604367,1.1790492447471508,1.0653709346711482,138.6686362816513,109.0556548276476,122.01257214147529,111.32669545077275,114.74446229524017,125.93699758382667,123.84736067943373,119.79314544137895,2.9786314539661927,11.682642537311422
84,1.549895841554863,1.4988358276764446,1.5643834440925017,1.4987263661742285,1.5699645783674878,1.3453982373651214,1.5757283790783654,1.399305114252328,1.136244620306013,0.822991364058871,1.193838209857482,1.0255954759003063,0.9754317784900606,1.3034593171735607,1.2821418859639366,1.102327903398601,1.119807517798361,0.9242398638373704,1.0909095006715226,1.0150462593608147,132.76405822488218,110.05587487067719,117.01710834564163,115.1517469541073,113.76961686068842,121.86692772299472,128.0027706921306,115.1896029533183,8.158067894950646,15.931984944956346
85,1.6006620201173596,1.6175754958585842,1.5179874786340408,1.5386666142242187,1.390374006897962,1.233465859713376,1.6573068359080223,1.3210069181309283,1.253711397367456,1.0084287474564042,1.1741256057084077,1.1292471085451157,1.0649618968763626,0.9192266418765307,0.9783680442696697,0.9182701233355722,1.3020683904021257,0.9666562857041928,1.05061860348554,1.189512724510222,125.78932420955928,118.09212155448616,106.54607161731603,127.53752075381308,114.44968258305315,125.3456004707462,126.60093171176112,120.59106995538353,8.158751382765592,17.69427239523274
86,1.6756050844318582,1.5096071850770545,1.55888613595107,1.7192568445906486,1.3163070969542774,1.34193970677366,1.4343230217872085,1.307227088561355,1.0315754164514641,1.0783876299635629,0.9281295502171688,1.2472231692111737,1.1843489783810144,1.07469896835794,1.1051838959322224,1.0941290127460452,1.0983947201948925,1.0755898857495882,1.0831383431499075,0.9183721615548182,118.54681317352691,115.24935781617762,114.99269133221766,112.27379763711728,114.66721824292362,129.77866673596463,125.69990012706997,132.35974676721247,0.8442777825141997,7.326216902050304
87,1.6275067709821744,1.692216644109076,1.519244471504597,1.795746481052682,1.3369329296790096,1.4282048650332257,1.5392297758207474,1.354039304116135,1.3549446202666737,0.8933016919637021,1.1596770192779253,1.1107931241470397,0.9221955221837691,1.0836412943464908,0.7230355979215314,1.023255094683674,1.3301709971495628,1.007997589357115,1.1131665840843095,1.1141236382984527,117.94855806495411,116.40603751558656,111.28940007777648,121.78372527068679,116.0118655246183,123.6280395896445,128.87918901682866,126.96196579654534,8.086512144837169,5.292904730137913
88,1.5004959120142354,1.6078395542332204,1.593699012549142,1.6285955426075474,1.5018721164915296,1.2231934695927629,1.5033472976121316,1.3636994146949617,1.1052038215093198,0.9186292450102127,1.2740053116650507,1.07087487311801,1.1763932501247674,1.000111429101955,1.0180894419178503,1.0955895278343455,1.3348355189737666,1.1422155918612267,0.9563895763378981,1.1451476249931374,120.859057169072,116.81870608286938,111.83111500927924,116.98121179741077,114.41040447967862,127.89293919341264,127.558791843129,128.55167653613105,5.964871523481784,10.180333732486353
89,1.5569789139612407,1.5029793759867756,1.5608980327803121,1.6804983521326262,1.5642171427207274,1.1829226496763976,1.5009733113117258,1.1970259506308536,1.0170283306113441,0.9206152331615043,0.8198778508655705,1.0477785131535866,1.091248109924421,0.9370044832049421,1.3471752519728282,1.266638152944153,0.9766999938703339,1.0750783369085677,1.0082971519651536,1.168055305295944,118.48800708338047,118.2288543593688,110.03668958441743,109.68851921868104,111.63471311010994,133.04441292698684,121.52120039511085,134.77013707930777,13.043511761196497,9.619935383198795
90,1.5744858575701777,1.4111173859281703,1.5391446378681641,1.5401251695575675,1.5343927599589469,1.4860262876492922,1.4091406970734717,1.2861831541669622,1.102516012983436,1.0049976945458996,1.2757302794933532,0.9609306224438587,1.1529699768560648,1.149416716315468,1.0124641774924013,1.0214979523329542,0.9837590128220494,0.9474289482431152,1.0074518216990769,1.208039087277035,137.29535204006982,108.06382224331348,120.5539051591014,111.21223785050096,113.36147921681783,128.41966922002337,119.3901501796508,122.31013819677233,8.772060201996297,7.138985646344766
91,1.4389479860293093,1.4500571522505288,1.6017330697353929,1.573879894450609,1.5511090807325627,1.3320380135450447,1.4677040442042721,1.3746388559380605,1.1687760372727183,1.114010575388624,1.2217748973968687,1.1044005149575213,0.9519531173569141,1.2056608802273623,0.9784327368900986,1.0794073573335952,0.9730590823749256,1.2028119340975925,1.1087331550588215,1.202685838659587,129.77179174705032,116.05907025856078,114.88015451845835,112.38379926291212,115.1286453667245,131.16890402348886,120.8888298051243,120.81625527661093,3.7052250837926675,1.6538351410970782
92,1.4253215387518992,1.5276051990359678,1.5511695252300313,1.5598709149263306,1.5374920967871204,1.4510042094669477,1.4231241991354664,1.3350942442591494,1.125071453708261,0.9335897394405136,1.132644198290493,0.9926513485292754,1.2371357784132013,1.2401801839819702,1.0228967176499801,1.1528123267123775,1.1652980948732798,0.967469632624745,1.1937757127433228,1.0673177533279048,121.86608102597194,113.38734651040208,118.62422768571517,109.57772151070384,121.57012578811991,128.61463570865283,117.4658951568294,136.03758683597795,3.707930407277353,14.656410887464126
93,1.4969747049351474,1.5346493194759099,1.5411228891479802,1.3525979298640693,1.648718223280101,1.4793511343408816,1.291451489873863,1.3896231963775323,1.0811463683428053,0.9515189333967372,0.9488456717054805,0.9748580366162508,1.3429419989043565,1.2986322182686123,0.9922363871790092,1.0182716924664392,1.2211256853187664,1.1632230589373864,1.2439305980600546,1.0032644976691312,122.35822458139505,118.58855201390311,115.22473883148683,113.39675063532249,116.91666826560744,123.04167488835733,122.35608551517194,133.87173108693693,8.071153138345199,4.015270521768718
94,1.3948007746492277,1.5163744958072842,1.646849174874769,1.4302661301298767,1.6172557942799703,1.4070943993082077,1.4452837361574857,1.4511591322748327,0.9878646387332044,1.1785742155967283,1.10301561513868,1.1469869463663434,1.0110522474804844,0.9713425006338852,1.1577352548834807,1.0639688812055499,1.0577911677223732,1.1762064718253833,1.0499557023522572,1.151125604163794,124.08469602878026,119.57822343491556,110.5015282815361,116.03871922105073,119.00142628588897,122.14259784312205,128.44156144534068,124.457863186253,4.162410976621419,10.947112470166475
95,1.6179169913629572,1.64785308405834,1.5683506453909006,1.3548046950111907,1.5565176500459157,1.5402708422561524,1.4095932238390136,1.43653180615943,1.3914968591762922,0.8931861979691904,1.1667138191842998,1.3879463455687684,1.185023378074164,1.3823383997284047,1.1154011912345947,0.9553640634114469,1.2188071872010993,1.1615265056831228,1.3273151593092705,0.8842021354167916,124.35055351165147,110.63506004351586,116.94675141621421,121.03311193266237,120.08329863656377,121.8911643204151,124.63557473446893,130.38290247662798,0.6563469707095917,2.268731001758931
96,1.5503230350307509,1.5491124904352038,1.4879051783787465,1.5357736133876492,1.5137894985939173,1.4389478899426627,1.5463648718384895,1.358989220712195,1.179615257960267,1.2458235643452484,0.9901686323908009,1.2885357602561989,1.2880268339060257,0.984243694957517,0.9159986834855376,1.172467286179685,1.3220157310026286,1.1158956679748746,1.0398618787141236,1.3031956105789537,129.03292922924666,117.01406810757908,113.00170108625835,123.16465958572941,108.71402841710845,120.82895252712264,124.85184410002047,121.88351244885183,3.661147399293279,7.8406480161074965
97,1.4859714600937586,1.7244284775937357,1.5119039249268078,1.475728303983237,1.5041203307167939,1.4190506102330536,1.4685727244486464,1.3308284886942412,1.2858887468190414,1.0552374402784084,0.903529298799577,1.1170532104378905,1.0613477132691713,1.1288495717463838,1.2368888210074522,0.9964980418165471,1.212547174334794,1.0560490338529807,1.062004562900529,1.2328037681401074,131.34007456705302,114.7743830147415,116.004601922622,120.94491269672652,120.68195037489875,121.2898943750895,129.52360272903,125.43822261604596,12.193359169399766,3.140675339062378
98,1.575459622610314,1.5815259043207004,1.6632986847271831,1.6648156721614977,1.447498466257561,1.2664073772764064,1.5069605336031782,1.277712366102202,1.013171966411599,1.1343440129270648,1.1284552360298774,1.2051327862515706,1.0597350181908702,0.7531794609452019,1.1595983808896606,1.2583594113965335,1.1301900563464773,1.1718429502646157,1.1497235796591323,1.1861621388824806,127.4932431167552,116.77116870785687,116.95186370514607,112.35983839809832,116.44351802186794,126.44903840019795,127.971696354372,123.8631133136087,2.6382886421933085,20.273534300883366
99,1.6629028415705822,1.6527463861604783,1.435855031806821,1.5950099791976378,1.452193063745275,1.3698200998279222,1.583724725937731,1.299088926961222,0.8756978452858096,1.220862868324843,0.8251341896036078,1.0293146809328466,1.1733508568334134,1.0172385221462437,0.6908738618066307,0.8606788974523943,1.1498886172652603,1.0016677598418586,1.0550564905580024,1.252899268261174,124.23943353309204,118.63767882489884,113.07705264949787,126.47151864182845,115.02709788050036,121.91623626260642,130.96659557563916,120.6656281635818,10.524557094243471,14.310078845318573
100,1.6080236587129666,1.6244538388309155,1.6077230111838092,1.4938068455861282,1.4949787694597843,1.4188460175142936,1.474717502151727,1.348495168718235,1.3323536505004183,1.0615274986404943,1.0579246962377993,1.1366356643406512,0.9767757704995113,1.0260322140480378,0.9644691409677931,1.0313837909669223,1.2125297698976112,0.9515143591735901,1.1009934431136283,0.8792598357561743,123.239366224757,114.92057075859292,112.39913275608329,120.49656590796084,114.65148397504518,127.82095023875965,124.16965694307072,129.19637080038925,8.27951972714492,0.2826469787128736
101,1.5156989757243362,1.560196821598808,1.4416396735141672,1.5360894871525568,1.3420681627520297,1.4625822312109789,1.5209549869252128,1.3347196346021328,1.2598597469845252,1.0227722222924238,1.1345479698946874,1.2239384972252882,1.2030032020320174,0.8918411524029662,1.1550686493972588,1.3860682947109861,1.0425755574834688,1.176384789669807,1.0821745701422119,1.113758794144337,137.61631876996822,112.72638359872954,116.73811530084171,118.34695550518688,120.50568033753045,121.47923986130418,123.71038820041971,115.50400522010217,17.503681383987274,3.2217896760264004
102,1.512927268277254,1.4387669812479102,1.5914997318641304,1.3457690198054133,1.6283330703604897,1.355800676563476,1.4597980068435676,1.4423892490605725,1.0526309272728622,1.1074309853800541,1.2021386128956657,1.090855034484693,1.1760964101140163,1.3387494672527762,1.0071497007127899,1.0487702418745082,1.0604438037275659,1.0285793825880458,1.221655051763049,0.810928592389849,129.20897318171498,111.45247480919876,118.39811806212786,111.4665319484481,116.66366156176228,127.5676501146348,121.256157349698,122.41231533141323,7.598815248527965,3.900482049151816
103,1.5289379720854146,1.5795940439770884,1.5545978875088542,1.529450845531596,1.4702022230180003,1.432811581985279,1.395772594025434,1.4313209661919801,1.3369041696244433,0.7847801404767221,1.0518900151133324,0.9056511858890336,0.8875133089317226,1.2121484626552939,1.1286348535610309,1.0545577720784256,0.9109945942482849,1.0859735374091062,1.066699906869178,1.2676341331206045,127.15741594182077,116.08471637477801,114.6796730537769,120.69325497805269,117.76555620132363,121.21446757262677,129.79146644721465,125.25477414036658,10.707408625915182,7.5421110543098555
104,1.5571051034718182,1.5958609684576166,1.464061754025249,1.5012307344702982,1.4853309763707916,1.3031471383715123,1.5386214663979385,1.2919530977702742,0.8680468075503441,1.1742952582537387,1.023860821280323,1.1525431432988857,1.2073707010693753,1.1123259005860586,1.043748834207658,1.0123454949217539,1.513063046545857,1.2390341197509536,1.0193912198499104,1.1067203676801458,119.88559389998072,111.74370349938569,115.64102496319748,117.57801863038672,119.46119842487495,126.51946924976592,124.08583954407452,126.02655572280776,1.2092550327525708,2.461188513874524
105,1.5714778715584963,1.6178316380422255,1.5287721398316305,1.5389164290268242,1.4961320529599909,1.3757952252516223,1.4287979232174144,1.437372803581652,1.3083360904717596,1.120615954204451,1.2459159997645366,1.1825260910512096,1.1584323893237947,0.7218018642838038,0.9753723110054957,0.9558255811681667,0.9031390587539324,0.9992872316431425,1.3389979103899246,0.9127142729466042,127.13346295334388,108.0863147217341,121.14266406114216,115.92610235664081,115.85463342555724,124.1686935976496,127.9380630703279,124.20331347055782,9.162096589780798,2.990843539984753
106,1.548278405441448,1.4995154649139393,1.4863648581718294,1.5454695777804535,1.4845610690683972,1.23478116447413,1.542366828340845,1.3516105462455665,1.3440964837909917,1.0475644837057798,0.9082351698038671,1.151018709353396,1.1045310770523458,1.1433203019621443,1.2007290904545562,1.1138136154290725,1.1649643173143578,1.0928636804403695,1.1340277201237252,0.8979538660634184,129.18590259964114,118.69538344715491,118.21115091496131,115.08413321706823,115.84953596028144,133.0566072023126,122.78901685690364,122.27979778109676,3.280968758542492,30.01715446855819
107,1.4460990732070076,1.522129157352684,1.556356407619194,1.5398830198211269,1.4715463834524047,1.4100312425633008,1.4628161174804748,1.3341764529938063,0.9759058446221446,1.3504282746500709,1.2427983916593097,1.0333952100635853,1.2449425523610094,1.252861425810719,1.0090933770912758,1.04877006167472,0.9182507000479635,1.2066771471762563,1.2866138379480123,1.152729012329406,130.24470264846542,113.57701070294884,115.91767080689588,114.70127702616406,116.86031798377428,124.09662783389162,125.17483483387173,124.32221666694561,0.1629444304666544,6.2025645731995676
108,1.535416970407301,1.5428848974266254,1.5951465679407353,1.3403948243196107,1.6081058016434842,1.4630286647552544,1.499377642425696,1.4029112726237436,1.1032736309900777,1.287531987702801,1.1403883254010312,0.7898515143504183,1.1561960579281823,1.076959348080021,0.985471518543276,0.8963422672130151,0.9189800490739976,1.1187479289474263,1.0454683591501315,1.012245736914563,131.48976952749575,108.3864106093969,118.7057110101013,118.8018016901355,114.09672735011927,124.60849776612531,119.20312262072063,121.29294910538087,0.10641724258715576,11.370096714641383
109,1.5555167699477823,1.485611742662107,1.4881150703084542,1.6160321617316353,1.525398811775261,1.2296984640343271,1.5022817016373544,1.2934361421320315,1.1288791944751673,1.0588059687871711,1.0486152927508559,0.920297093951255,1.1786654250067246,1.078486330970165,1.1462938566887704,1.167853149039958,1.1136780902492431,1.2392798691433828,0.9964531394915312,1.1697979792408997,125.76134429356813,116.0524878213766,111.12287341822474,107.65514575558068,112.16608909365846,124.01797255441707,125.21046405838852,123.24570138818126,1.2713744616375873,19.35376638293807
110,1.5032111212657424,1.6722998433484144,1.5108312632733991,1.6359334967813128,1.4795752061178415,1.3760222343934976,1.5505132905908932,1.3312953654850574,1.1172602479199376,1.1063875863403305,1.0295230886043754,1.0771761198792222,1.0893806696873505,1.0838000835964388,0.972509144283142,1.061076887565178,1.2831282118505474,1.2004424805618101,1.139060359058259,1.1281368274724808,125.41523122550451,117.61714076135301,111.97342155641017,115.47856157442494,115.45025418060226,123.45196289216928,127.99999428894336,124.44910652848009,0.1629666155676258,5.623106917291267
111,1.6261458726926463,1.4520791768050736,1.5851626215878654,1.5078431461015331,1.4867965169011947,1.265414743552673,1.671464496468896,1.4502524507651435,1.2895582793446316,1.0540598238328422,1.2544954767443193,1.246281471669839,1.1298855976682682,0.7553046984697112,0.9289600843758703,1.0649353912728368,1.2266051088422496,1.0839160440806506,1.1336174729231057,1.0652979699356768,124.58424414316349,110.53343006081599,121.57218628285065,119.90274417331263,116.7429726183389,132.74354251047663,119.5065212547651,123.37046912856346,5.401191600956354,4.456213387240905
112,1.4968360189759782,1.517283995527584,1.5274522424803598,1.407805334688662,1.4545055828218716,1.4603746357045815,1.4655691464394345,1.4386055204154162,0.9301216747171237,1.0623843354997224,1.0075360187767703,1.1918615492311246,1.128422546665643,1.0381303148410117,1.3189547416005105,1.117397638390576,0.9563409697390857,1.0250151772383551,1.0428685845477472,1.1222472194870996,134.82936092763055,115.74886606400784,114.70484513245181,124.4547208389985,119.93775409072362,120.13792372680545,127.05759777172784,113.54935924547003,5.512342362368564,27.04471980730045
113,1.5012759716875073,1.6322787166442394,1.5192691513678012,1.5222305690034192,1.5554536398474132,1.3322055404496551,1.559735143913712,1.2982391443716428,1.025253726640537,0.9606547468542532,1.2115171138452958,1.158396468682387,1.0325233681955157,1.0446166329849598,1.6165742253100883,1.097414829307648,1.5107657798673566,1.1239190219055437,1.0602641668091166,1.1938163568364752,135.8502479908134,111.7952437072456,117.07612457566307,115.95411816739211,115.56347473571233,122.08989546367755,125.4176340886642,119.25679169906721,7.585943522115066,0.466662520784521
114,1.5374662606090455,1.5464273238768298,1.5544796807189707,1.2744578395188446,1.560311675836899,1.4723320621295692,1.4784416812191283,1.4369138652983777,1.3895873031443216,1.2280120172520774,1.205976222218498,1.2145662651443043,1.029665972278319,1.381199666049201,0.8521349906496457,1.0272223484573135,1.242432163266011,0.85430961645041,1.1630671492632418,1.1262502900666682,130.8116128918069,110.8429351739961,118.70021352581281,125.82447456336824,114.87395142680067,125.90348838258292,122.62472883042714,124.20126188448573,5.126475606794712,2.8882345063490416
115,1.433288262279359,1.5411850734422805,1.5233410976923385,1.6154482183471601,1.4318057955066992,1.3479603368014645,1.3024693556506348,1.391768257694376,1.3845863711431725,0.8663263992581095,1.0494399965886088,0.9743045123698612,1.5334859128677107,1.19896953428578,1.074012876679659,1.2369491977405187,1.1866369572306044,1.1300091656576368,0.9115720909414329,1.209065829641456,117.63529881142792,118.66929424985821,108.36234648785198,111.66847187866725,118.19887308310145,130.13677497184648,126.15500941398726,130.62356577230318,9.642472943316463,2.4076322917394792
116,1.571267330769766,1.6408984685753465,1.4062940943107207,1.5549034061819536,1.4161321527710165,1.3271769383017082,1.4503056313395557,1.32428802677786,1.0132267702230784,1.0188526663539605,1.2225519189704768,1.310291017268233,1.287572950457922,1.1704628505556143,1.0432416325149505,1.05093575430957,1.3511973719969022,1.2466482286271359,1.0048188603077453,1.247463950860525,125.3886239842834,111.45376816935033,114.68955285579364,126.21043059713797,115.88763182443121,121.78787829659845,128.66704207831552,124.51191007823815,1.7036855181544837,22.223637299936954
117,1.4491682648374427,1.5714255569649629,1.6194049095099348,1.5547195596807528,1.4583285591954187,1.283438371089856,1.5542337859518949,1.2608704017982417,1.0870373920712315,1.1005994088682474,1.0968602666653033,1.1812791986886386,1.1699245636431586,1.1337303410348565,1.0346434781431717,1.3179980081910598,1.1837958335426995,1.1124251367717486,0.9904880864475434,1.0268093332028243,130.0272376797008,117.32546726373482,107.9646396033414,112.04066313398083,113.4312655661604,131.6975937943356,120.84443492093389,124.02301540872206,4.553641940203088,15.392239924568566
118,1.3871342272114109,1.6500499411607663,1.5491027951278684,1.5719430215177732,1.5733373589987045,1.3294693969150868,1.4655004935474079,1.3683246323543838,1.0835330689623688,1.103662907270063,1.1897446630851087,1.0659984708032417,0.9903205341969668,1.0700642146115957,1.0799823224124945,1.0350728363349961,1.2512811394289176,1.1544159556245417,0.8412775518865722,1.4200096531178237,123.56888466079856,121.75520664817795,105.7030736857608,118.72828873794319,110.56096715379492,129.37019591947993,122.24399211811443,124.18114204857528,7.220142993828254,5.838245364873856
119,1.5078532287290625,1.4894847608619592,1.5239145932902844,1.4183017330081906,1.631884724118511,1.3973216526118541,1.4288077559849344,1.4388862357825507,0.9926831989030862,0.8580754783191792,1.0505284591820323,1.1550950493566858,1.1311778827974024,1.2348003639005696,1.0182102928672665,1.1093798829451353,1.1604994531188308,1.1225296063691292,0.9173221377525171,1.0558497084668403,124.36312244762199,117.36083976073941,122.47524175704704,119.64326360102218,120.26964136515305,121.4764713087392,128.11026186395605,127.72224197201784,10.784087156667935,0.5552257719194534
120,1.5417603113538898,1.5284099050796562,1.5488259456018425,1.3063257807242146,1.5689762066155981,1.2622076294597846,1.446686560972499,1.3978121386254325,1.076064561589327,1.2799067671324238,1.4158582643048863,1.1581827035710057,1.3671273175691903,1.1689973674100167,1.1911109139172495,1.030686525014226,1.173044688029039,1.0377851223641439,1.0247893796953726,1.155998805621321,129.27885072690714,110.61612594617102,110.74084286797414,115.22212664539786,113.7149135228687,128.3276040301011,123.50243276684436,119.46027828740714,3.2221430301726675,10.574348342322939
